applicant_id,age,income,employment_length,loan_amount,credit_score,existing_debt,num_credit_accounts,credit_history_years,num_late_payments,home_ownership,loan_purpose,default
APP108111,62,42764.12,39.0,10576.96,,3264.36,14,8,1,MORTGAGE,credit_card,0
APP108112,30,77451.84,29.0,10322.59,632.0,6598.95,11,8,4,RENT,business,1
APP108113,35,39045.57,12.0,4918.54,648.0,2400.51,10,27,1,RENT,debt_consolidation,0
APP108114,36,64350.06,6.0,6239.01,603.0,4670.72,4,4,1,MORTGAGE,home_improvement,1
APP108115,67,49553.15,8.0,2611.76,609.0,35235.22,10,23,1,MORTGAGE,debt_consolidation,1
APP108116,26,62453.45,22.0,26125.92,633.0,4177.73,7,0,0,OWN,debt_consolidation,0
APP108117,40,26772.75,6.0,4227.52,715.0,6261.16,5,7,3,MORTGAGE,business,1
APP108118,41,32746.01,9.0,4424.26,642.0,4319.0,0,5,1,RENT,debt_consolidation,0
APP108119,60,32814.09,25.0,23107.3,,3541.6,7,12,0,MORTGAGE,credit_card,1
APP108120,44,47721.56,13.0,12488.19,554.0,7220.8,6,3,0,MORTGAGE,credit_card,1
APP108121,68,53971.23,27.0,10640.71,724.0,1778.05,8,18,0,MORTGAGE,debt_consolidation,0
APP108122,57,38658.74,39.0,12138.79,595.0,4302.93,7,13,0,MORTGAGE,business,0
APP108123,55,56294.57,3.0,17541.77,642.0,1659.12,11,18,3,RENT,debt_consolidation,1
APP108124,57,27400.99,25.0,10508.35,803.0,16908.63,13,21,1,MORTGAGE,credit_card,0
APP108125,28,56539.16,32.0,3920.13,700.0,10826.65,7,16,1,MORTGAGE,debt_consolidation,0
APP108126,43,60349.31,5.0,15366.02,478.0,2658.35,5,15,0,RENT,debt_consolidation,1
APP108127,49,50957.55,31.0,12751.53,765.0,1113.58,4,11,0,MORTGAGE,credit_card,0
APP108128,31,38835.3,20.0,19988.89,661.0,7275.7,13,19,2,RENT,car,0
APP108129,26,51878.6,25.0,4677.6,679.0,4745.85,7,28,1,RENT,business,0
APP108130,27,23225.31,2.0,6389.39,674.0,29584.8,14,4,0,MORTGAGE,debt_consolidation,0
APP108131,59,40101.99,17.0,12522.14,723.0,15083.97,10,2,1,OWN,other,0
APP108132,53,42203.37,14.0,5615.54,643.0,8169.14,8,23,0,MORTGAGE,home_improvement,0
APP108133,34,18680.62,,2412.2,531.0,3220.88,0,18,0,OWN,credit_card,1
APP108134,57,46041.21,30.0,11141.12,675.0,3986.72,11,17,0,RENT,credit_card,0
APP108135,55,19449.77,20.0,16932.74,,6258.45,7,1,1,RENT,credit_card,1
APP108136,61,29320.46,35.0,9160.36,795.0,6529.11,1,13,1,RENT,debt_consolidation,0
APP108137,65,37044.7,6.0,13751.2,621.0,2790.19,5,16,0,MORTGAGE,business,1
APP108138,64,25200.82,29.0,12607.16,645.0,1650.36,6,22,0,RENT,debt_consolidation,0
APP108139,29,37845.87,24.0,9959.65,595.0,22984.64,13,5,1,MORTGAGE,credit_card,1
APP108140,58,37544.36,26.0,10738.36,677.0,5049.71,9,17,0,OWN,business,0
APP108141,40,24098.6,12.0,22236.33,686.0,6900.52,5,2,0,OWN,credit_card,1
APP108142,40,48242.09,27.0,5549.43,595.0,2475.14,14,24,0,RENT,debt_consolidation,0
APP108143,52,24783.21,9.0,15737.9,686.0,14661.17,9,1,1,RENT,credit_card,0
APP108144,50,114003.81,30.0,4873.04,655.0,11294.42,14,17,1,MORTGAGE,business,0
APP108145,41,34381.04,17.0,6143.39,642.0,5158.4,6,28,1,OWN,home_improvement,1
APP108146,69,20218.49,19.0,20283.24,589.0,5814.38,12,10,0,RENT,debt_consolidation,1
APP108147,29,22199.59,23.0,4789.12,835.0,6173.29,12,3,3,RENT,car,0
APP108148,25,64459.36,3.0,8561.62,744.0,5316.38,10,19,2,RENT,debt_consolidation,0
APP108149,22,29596.88,14.0,40815.14,708.0,7679.61,13,10,1,RENT,debt_consolidation,1
APP108150,60,18363.46,8.0,18312.34,740.0,6642.67,8,19,1,OWN,home_improvement,0
APP108151,40,55651.06,38.0,6359.45,673.0,4269.61,1,14,1,RENT,debt_consolidation,0
APP108152,42,29501.99,16.0,7048.04,622.0,1929.73,5,10,1,RENT,debt_consolidation,0
APP108153,52,50347.78,0.0,8936.78,438.0,4816.14,0,0,3,RENT,home_improvement,1
APP108154,42,57975.92,1.0,21745.6,552.0,8957.15,3,11,1,RENT,other,1
APP108155,49,41657.29,36.0,5426.29,823.0,8414.63,10,27,2,OWN,debt_consolidation,0
APP108156,23,120325.24,6.0,5232.78,742.0,14043.73,1,29,0,OWN,other,0
APP108157,28,15330.95,0.0,15184.22,666.0,15284.39,9,0,1,RENT,credit_card,1
APP108158,66,24125.51,8.0,3609.48,523.0,8615.34,9,5,1,RENT,car,1
APP108159,43,31953.12,8.0,5729.33,700.0,5709.88,8,27,1,MORTGAGE,home_improvement,1
APP108160,29,112486.31,3.0,9404.53,627.0,6469.17,10,24,1,RENT,credit_card,1
APP108161,39,89232.56,39.0,9698.32,705.0,3104.17,6,0,2,OWN,debt_consolidation,0
APP108162,37,69171.58,2.0,4364.37,561.0,9315.38,9,12,2,MORTGAGE,home_improvement,1
APP108163,34,24414.64,29.0,12237.3,610.0,14170.81,11,12,1,OWN,other,1
APP108164,35,25880.44,33.0,13797.73,720.0,11308.41,8,29,1,RENT,credit_card,0
APP108165,56,23997.86,25.0,6650.89,804.0,7670.13,10,23,2,RENT,credit_card,0
APP108166,26,24545.57,5.0,26807.97,597.0,4054.07,11,23,3,OWN,credit_card,1
APP108167,36,76600.0,29.0,12133.96,570.0,3696.8,6,0,1,RENT,debt_consolidation,1
APP108168,43,32148.35,13.0,5415.85,731.0,4325.02,13,20,0,OWN,debt_consolidation,0
APP108169,47,34346.35,16.0,26172.6,549.0,2740.42,4,24,1,RENT,business,1
APP108170,64,53486.97,10.0,7230.08,554.0,6122.58,0,12,0,RENT,car,1
APP108171,66,15807.44,31.0,11018.42,671.0,524.68,14,14,1,RENT,other,0
APP108172,35,37284.12,23.0,7390.36,816.0,3193.81,12,7,1,OWN,business,0
APP108173,47,20985.02,6.0,14392.92,582.0,5190.14,6,14,0,MORTGAGE,business,1
APP108174,22,31344.45,16.0,7413.69,620.0,36363.67,3,10,1,MORTGAGE,debt_consolidation,1
APP108175,51,27086.47,31.0,7688.54,658.0,4932.2,3,5,2,MORTGAGE,credit_card,0
APP108176,28,26397.11,37.0,8991.31,612.0,5079.77,8,29,1,MORTGAGE,credit_card,1
APP108177,24,40651.5,37.0,7323.4,508.0,2522.93,14,7,1,RENT,home_improvement,1
APP108178,53,40562.8,5.0,18827.78,714.0,19450.52,4,5,1,OWN,car,1
APP108179,29,32535.59,34.0,4653.26,664.0,2563.91,10,23,0,MORTGAGE,other,0
APP108180,44,43710.44,22.0,9678.98,679.0,24990.19,5,4,2,OWN,debt_consolidation,1
APP108181,25,23522.03,29.0,10442.92,638.0,2719.07,8,0,2,MORTGAGE,car,1
APP108182,57,51061.85,15.0,9184.01,771.0,10439.01,9,17,0,MORTGAGE,car,0
APP108183,58,32757.93,26.0,17693.97,609.0,4696.82,11,9,0,RENT,car,0
APP108184,49,28514.51,10.0,4014.35,563.0,3134.1,10,20,3,OWN,debt_consolidation,1
APP108185,61,24406.89,20.0,13915.39,783.0,11022.26,3,9,2,MORTGAGE,debt_consolidation,1
APP108186,42,32186.46,9.0,4689.25,,14225.62,1,2,2,RENT,credit_card,1
APP108187,30,92532.91,15.0,7293.47,637.0,4236.85,8,8,0,MORTGAGE,credit_card,1
APP108188,28,35183.87,16.0,4408.92,643.0,4820.59,6,11,0,MORTGAGE,car,0
APP108189,31,20492.17,34.0,8109.13,640.0,3533.04,4,9,3,MORTGAGE,other,1
APP108190,30,57492.49,25.0,6995.86,525.0,5879.6,2,17,1,OWN,business,1
APP108191,36,28682.31,25.0,26448.72,555.0,2047.29,12,3,2,MORTGAGE,debt_consolidation,1
APP108192,31,41851.36,11.0,11439.41,726.0,569.8,1,19,1,RENT,credit_card,1
APP108193,49,,17.0,12885.68,760.0,1100.83,2,5,1,RENT,car,0
APP108194,28,68898.29,18.0,5092.37,616.0,4118.11,5,18,1,OWN,credit_card,1
APP108195,51,27027.77,31.0,15429.65,575.0,2088.28,3,16,2,RENT,debt_consolidation,0
APP108196,37,73052.16,7.0,26447.99,507.0,4473.51,1,4,2,OWN,credit_card,1
APP108197,54,,2.0,16679.66,,3261.74,3,16,0,RENT,car,0
APP108198,46,31368.1,20.0,4504.32,729.0,2793.09,5,29,0,RENT,car,0
APP108199,65,73130.29,32.0,7491.43,425.0,2924.63,6,27,2,RENT,car,1
APP108200,42,39501.23,29.0,10562.8,456.0,10654.77,7,22,2,OWN,debt_consolidation,1
APP108201,35,113066.68,32.0,7000.26,660.0,5932.64,1,15,0,OWN,credit_card,0
APP108202,49,,15.0,45242.61,671.0,17187.88,14,23,1,MORTGAGE,debt_consolidation,1
APP108203,53,41296.02,9.0,7410.36,611.0,5338.01,8,13,1,MORTGAGE,debt_consolidation,1
APP108204,42,94143.42,26.0,9643.02,647.0,1066.4,6,9,2,MORTGAGE,business,1
APP108205,48,17035.22,1.0,6904.05,630.0,2132.3,10,2,4,OWN,debt_consolidation,1
APP108206,44,16012.5,35.0,11373.15,652.0,5388.93,14,14,2,RENT,car,1
APP108207,35,24397.74,28.0,22683.88,577.0,5964.51,0,22,1,RENT,car,1
APP108208,36,54539.82,20.0,10603.22,649.0,3075.46,7,25,2,MORTGAGE,debt_consolidation,1
APP108209,65,16237.43,7.0,8678.4,596.0,2600.37,13,13,2,RENT,debt_consolidation,1
APP108210,54,48948.53,10.0,5196.05,589.0,3021.84,3,20,0,MORTGAGE,credit_card,0
APP108211,25,47256.87,39.0,20441.08,500.0,4378.38,12,22,0,MORTGAGE,credit_card,1
APP108212,68,99428.6,0.0,9079.58,635.0,4725.79,8,7,2,MORTGAGE,credit_card,1
APP108213,55,61251.43,0.0,8848.31,714.0,2042.03,0,5,1,MORTGAGE,credit_card,1
APP108214,23,43565.69,13.0,2432.41,623.0,5984.95,13,16,1,OWN,debt_consolidation,0
APP108215,56,71651.29,9.0,9169.79,621.0,5940.94,1,18,0,MORTGAGE,home_improvement,0
APP108216,49,47545.95,27.0,7780.2,750.0,4500.94,10,1,0,MORTGAGE,credit_card,0
APP108217,65,28852.88,1.0,3308.99,731.0,2827.67,8,21,1,MORTGAGE,business,0
APP108218,44,20490.1,31.0,17921.69,788.0,8410.68,11,14,0,RENT,debt_consolidation,0
APP108219,46,27318.44,31.0,7178.56,830.0,14170.21,4,10,0,OWN,credit_card,0
APP108220,36,35595.09,9.0,30863.86,654.0,3433.75,1,14,1,MORTGAGE,credit_card,1
APP108221,36,39636.64,23.0,23124.89,557.0,2972.63,7,14,1,RENT,credit_card,1
APP108222,51,12486.49,26.0,6425.68,608.0,7134.76,11,21,1,MORTGAGE,debt_consolidation,1
APP108223,61,32539.82,33.0,22507.15,695.0,1926.64,8,1,4,MORTGAGE,debt_consolidation,0
APP108224,64,36838.21,29.0,26012.31,765.0,1770.02,1,25,1,RENT,debt_consolidation,0
APP108225,58,47751.64,38.0,7076.81,566.0,2924.64,9,8,0,RENT,debt_consolidation,0
APP108226,50,81911.97,4.0,5326.26,670.0,6295.48,6,25,2,MORTGAGE,credit_card,1
APP108227,45,39847.97,24.0,2715.65,586.0,2430.0,10,4,0,RENT,car,1
APP108228,37,23045.33,30.0,12434.93,638.0,4841.59,13,10,0,RENT,credit_card,0
APP108229,58,14631.91,9.0,5519.29,637.0,984.89,12,11,2,MORTGAGE,credit_card,0
APP108230,36,51200.55,8.0,12661.18,,8050.05,14,5,1,MORTGAGE,credit_card,0
APP108231,34,23516.47,3.0,7039.48,812.0,15558.54,9,2,1,RENT,home_improvement,0
APP108232,63,56017.45,39.0,6199.11,688.0,2373.46,10,0,0,MORTGAGE,home_improvement,1
APP108233,49,73036.17,34.0,7066.39,615.0,7011.33,1,24,0,OWN,credit_card,1
APP108234,38,16780.33,4.0,4537.4,602.0,4161.18,2,3,2,RENT,debt_consolidation,1
APP108235,63,47903.62,9.0,7064.43,634.0,5350.44,2,22,1,MORTGAGE,credit_card,1
APP108236,68,69307.69,18.0,6361.58,580.0,4037.12,10,0,1,RENT,home_improvement,1
APP108237,36,60446.84,35.0,9813.42,661.0,3855.27,9,25,1,MORTGAGE,debt_consolidation,0
APP108238,46,12731.19,33.0,10536.02,457.0,2523.73,13,7,4,MORTGAGE,debt_consolidation,1
APP108239,44,23698.66,35.0,5204.58,633.0,2050.22,10,28,3,MORTGAGE,car,0
APP108240,55,19147.16,33.0,19158.14,,11843.22,13,14,0,OWN,business,0
APP108241,67,47180.52,25.0,8993.51,557.0,1282.74,11,16,2,MORTGAGE,car,1
APP108242,47,44652.4,11.0,24378.66,619.0,4841.85,9,14,1,OWN,car,1
APP108243,60,9424.37,24.0,11437.46,739.0,4669.02,7,22,0,MORTGAGE,other,0
APP108244,50,31244.05,19.0,10316.11,745.0,4733.69,2,6,3,RENT,debt_consolidation,0
APP108245,64,54195.87,38.0,7371.77,607.0,8365.68,9,14,0,RENT,debt_consolidation,1
APP108246,40,39104.31,17.0,14312.72,691.0,3653.38,7,7,1,RENT,home_improvement,0
APP108247,39,39070.91,30.0,10098.48,530.0,8286.65,14,23,1,MORTGAGE,other,0
APP108248,41,30257.61,6.0,16565.53,626.0,24069.53,13,25,0,OWN,home_improvement,0
APP108249,69,21386.81,27.0,25920.71,668.0,4351.3,5,16,2,OWN,business,0
APP108250,50,36007.12,18.0,6398.94,772.0,967.21,2,18,3,MORTGAGE,other,0
APP108251,28,37273.83,,14300.91,,4385.08,3,22,1,MORTGAGE,car,0
APP108252,23,49396.13,30.0,14059.73,666.0,4053.75,7,12,1,MORTGAGE,home_improvement,1
APP108253,46,51444.04,19.0,13028.14,577.0,6779.19,14,8,0,RENT,car,1
APP108254,60,37908.5,2.0,7631.81,758.0,996.99,12,28,3,OWN,home_improvement,0
APP108255,44,62783.91,15.0,7725.02,622.0,6371.55,13,20,2,OWN,credit_card,1
APP108256,48,30107.74,38.0,6972.09,685.0,3508.2,3,0,1,RENT,debt_consolidation,0
APP108257,60,17641.12,37.0,6889.61,,9341.19,0,17,2,MORTGAGE,debt_consolidation,1
APP108258,46,46098.09,24.0,5978.5,,3246.19,10,13,2,MORTGAGE,debt_consolidation,0
APP108259,65,38684.33,25.0,9295.65,601.0,9841.74,6,7,0,OWN,home_improvement,1
APP108260,52,46558.54,10.0,6281.15,723.0,1467.65,6,23,0,MORTGAGE,credit_card,0
APP108261,56,19298.34,31.0,12853.69,643.0,4985.19,11,20,0,RENT,debt_consolidation,0
APP108262,59,,23.0,10241.18,695.0,2258.68,14,13,0,RENT,car,0
APP108263,51,51805.48,1.0,10954.15,779.0,3325.95,2,11,2,MORTGAGE,home_improvement,0
APP108264,23,31445.2,37.0,8399.32,489.0,43306.99,9,6,2,RENT,credit_card,1
APP108265,41,22748.93,34.0,10314.84,644.0,2299.26,0,18,2,OWN,business,1
APP108266,27,62229.02,3.0,8532.23,578.0,3647.96,7,25,1,RENT,credit_card,1
APP108267,46,20933.69,16.0,15799.38,685.0,1968.46,0,19,1,RENT,credit_card,0
APP108268,28,112497.07,29.0,7589.84,705.0,3844.52,12,0,1,MORTGAGE,business,1
APP108269,45,26726.14,29.0,12398.3,612.0,4359.15,8,20,1,RENT,business,0
APP108270,37,85841.05,6.0,4519.59,608.0,2730.78,3,13,4,RENT,home_improvement,1
APP108271,21,33115.71,1.0,15172.58,666.0,17345.57,3,20,1,RENT,credit_card,1
APP108272,27,80047.33,39.0,7075.85,548.0,12383.69,9,11,2,MORTGAGE,debt_consolidation,1
APP108273,45,25148.81,35.0,5725.23,,2304.35,3,12,0,OWN,debt_consolidation,0
APP108274,24,36659.14,29.0,4997.64,584.0,9446.19,5,13,0,OWN,car,1
APP108275,62,54305.17,26.0,4765.93,708.0,3347.36,0,18,1,MORTGAGE,credit_card,0
APP108276,58,50566.2,27.0,7413.94,544.0,1838.22,5,25,2,OWN,business,1
APP108277,55,62967.94,18.0,24322.97,604.0,2767.55,10,27,2,OWN,credit_card,0
APP108278,29,,27.0,6727.82,589.0,1799.43,0,5,2,RENT,debt_consolidation,1
APP108279,59,37888.55,12.0,2629.36,626.0,10435.31,12,2,1,OWN,debt_consolidation,1
APP108280,52,67791.65,3.0,12323.7,760.0,2437.88,4,24,1,RENT,credit_card,0
APP108281,40,25523.94,12.0,5071.77,717.0,13773.56,11,23,1,RENT,other,0
APP108282,21,48352.37,11.0,16137.23,611.0,5501.07,2,8,5,MORTGAGE,car,1
APP108283,46,32546.33,12.0,7687.52,611.0,3558.66,2,3,3,MORTGAGE,credit_card,1
APP108284,59,40252.89,18.0,8396.71,720.0,3288.94,13,3,2,RENT,debt_consolidation,0
APP108285,22,37883.66,5.0,20300.21,556.0,19972.55,14,13,1,RENT,credit_card,1
APP108286,23,24486.04,16.0,14337.56,651.0,4955.46,4,8,1,OWN,debt_consolidation,1
APP108287,39,31877.43,18.0,4685.25,601.0,3283.06,14,4,3,MORTGAGE,credit_card,1
APP108288,46,39044.84,7.0,5117.62,636.0,9727.9,12,24,2,RENT,debt_consolidation,1
APP108289,44,34497.36,18.0,3394.4,714.0,7851.33,3,23,1,OWN,debt_consolidation,0
APP108290,41,79727.35,26.0,47189.78,596.0,2229.49,12,15,3,MORTGAGE,business,1
APP108291,33,60172.92,16.0,5898.04,727.0,4935.44,14,1,2,OWN,car,0
APP108292,23,41981.75,0.0,19968.03,825.0,1156.38,4,4,1,RENT,business,0
APP108293,22,24795.73,28.0,7191.36,698.0,4784.99,6,21,0,MORTGAGE,debt_consolidation,1
APP108294,25,24052.36,23.0,5177.55,643.0,6319.3,4,11,0,MORTGAGE,credit_card,0
APP108295,54,97431.57,16.0,10025.99,742.0,7032.46,0,12,2,MORTGAGE,credit_card,0
APP108296,59,21917.86,0.0,8135.57,561.0,2209.28,14,24,1,RENT,debt_consolidation,1
APP108297,42,,3.0,16012.5,771.0,2722.1,8,7,3,OWN,credit_card,1
APP108298,24,43498.18,3.0,16133.13,589.0,5990.41,2,29,2,MORTGAGE,other,1
APP108299,41,31080.57,34.0,6945.96,823.0,13364.89,7,28,1,RENT,credit_card,0
APP108300,69,22002.21,12.0,4171.48,,5290.41,11,17,0,MORTGAGE,debt_consolidation,1
APP108301,33,24527.54,17.0,4825.65,702.0,3144.83,12,8,1,RENT,debt_consolidation,0
APP108302,45,27632.49,27.0,2516.25,525.0,10680.54,11,29,0,OWN,debt_consolidation,1
APP108303,47,25469.92,26.0,8394.43,632.0,5449.46,5,6,0,MORTGAGE,credit_card,0
APP108304,37,70534.71,2.0,9827.3,563.0,5670.24,13,25,1,RENT,home_improvement,1
APP108305,42,36150.17,37.0,4985.57,534.0,9303.74,11,12,3,MORTGAGE,car,1
APP108306,44,27947.96,10.0,4636.94,746.0,4550.34,6,25,2,MORTGAGE,credit_card,0
APP108307,44,38310.49,30.0,9802.08,551.0,2329.15,11,9,2,OWN,home_improvement,1
APP108308,56,50715.05,33.0,6773.87,591.0,4343.05,14,21,1,RENT,debt_consolidation,1
APP108309,49,30567.42,21.0,8710.14,581.0,11964.63,0,21,3,OWN,debt_consolidation,1
APP108310,23,57010.49,6.0,7939.97,741.0,22340.11,9,11,1,OWN,car,1
APP108311,21,19233.84,21.0,11490.07,731.0,1853.83,10,0,4,MORTGAGE,debt_consolidation,0
APP108312,41,65228.5,9.0,7050.35,751.0,18211.35,13,8,0,RENT,car,1
APP108313,65,36153.31,33.0,7381.66,587.0,3664.61,7,20,2,MORTGAGE,car,0
APP108314,22,35454.09,30.0,3200.05,757.0,4995.87,5,23,2,MORTGAGE,other,0
APP108315,24,,32.0,9602.71,586.0,19146.89,3,12,0,RENT,debt_consolidation,0
APP108316,54,19654.76,33.0,10438.07,589.0,3541.26,6,26,1,MORTGAGE,car,1
APP108317,43,15782.61,7.0,8896.21,594.0,3946.1,6,23,1,OWN,debt_consolidation,0
APP108318,32,24800.32,1.0,31166.54,597.0,2938.84,12,3,2,MORTGAGE,debt_consolidation,1
APP108319,31,48719.6,25.0,10912.53,642.0,5065.96,12,10,2,MORTGAGE,home_improvement,1
APP108320,53,22457.07,24.0,9010.21,,6306.96,7,15,0,RENT,debt_consolidation,1
APP108321,46,16743.68,34.0,13352.87,668.0,2836.54,10,0,2,MORTGAGE,home_improvement,1
APP108322,52,23051.07,25.0,35161.89,441.0,15682.31,11,8,2,MORTGAGE,car,1
APP108323,34,29958.95,32.0,11517.63,668.0,2703.06,9,22,0,RENT,business,0
APP108324,46,30553.95,13.0,2606.88,562.0,7322.58,11,25,1,OWN,debt_consolidation,1
APP108325,63,34048.92,4.0,12826.07,596.0,5020.26,1,3,0,RENT,debt_consolidation,1
APP108326,36,60858.28,1.0,5839.84,598.0,13292.8,6,17,0,MORTGAGE,home_improvement,1
APP108327,40,67821.0,17.0,3122.89,725.0,2583.38,10,14,0,MORTGAGE,home_improvement,0
APP108328,29,98985.76,0.0,27406.53,690.0,7770.01,7,25,0,MORTGAGE,car,0
APP108329,52,16115.65,20.0,24073.52,636.0,34093.57,11,24,3,OWN,debt_consolidation,1
APP108330,22,23672.23,16.0,5749.65,592.0,1551.08,4,28,2,MORTGAGE,home_improvement,1
APP108331,33,51495.13,10.0,5772.27,712.0,2391.15,14,27,1,OWN,home_improvement,0
APP108332,55,28940.13,23.0,10895.45,793.0,26034.51,1,22,0,MORTGAGE,debt_consolidation,0
APP108333,21,55848.24,27.0,5819.05,647.0,4414.58,11,7,1,RENT,debt_consolidation,0
APP108334,69,40277.84,1.0,9126.67,522.0,5382.32,10,7,1,OWN,other,1
APP108335,40,79985.62,19.0,6451.65,593.0,3767.58,1,25,2,MORTGAGE,car,1
APP108336,40,61166.69,37.0,7783.48,694.0,18459.73,3,20,0,MORTGAGE,debt_consolidation,0
APP108337,47,61728.95,11.0,4261.54,614.0,1351.7,14,23,2,MORTGAGE,debt_consolidation,1
APP108338,52,29556.65,31.0,16254.73,581.0,13221.86,10,8,3,OWN,car,1
APP108339,43,34588.26,13.0,20379.27,577.0,1507.18,11,27,1,MORTGAGE,credit_card,0
APP108340,64,31175.05,10.0,9319.62,657.0,1403.1,12,5,1,OWN,debt_consolidation,1
APP108341,68,17103.77,34.0,9684.23,527.0,2059.92,0,24,0,RENT,home_improvement,0
APP108342,30,75802.35,14.0,14436.2,647.0,4436.99,12,10,1,RENT,credit_card,0
APP108343,55,52717.02,34.0,9908.43,657.0,2775.39,10,2,2,MORTGAGE,debt_consolidation,1
APP108344,35,30561.2,26.0,27937.87,614.0,2646.79,3,24,5,RENT,business,1
APP108345,69,69723.75,32.0,4492.58,566.0,2340.06,4,28,1,OWN,car,0
APP108346,33,26497.78,32.0,16590.16,731.0,2372.66,5,29,2,MORTGAGE,debt_consolidation,0
APP108347,35,14485.92,36.0,9241.68,543.0,2330.24,9,0,5,OWN,other,1
APP108348,55,60095.18,22.0,5050.65,663.0,5930.65,4,13,1,MORTGAGE,credit_card,0
APP108349,59,19162.68,38.0,38110.81,708.0,2955.06,4,10,2,OWN,debt_consolidation,0
APP108350,27,32929.11,2.0,41403.48,662.0,582.8,8,10,2,OWN,debt_consolidation,1
APP108351,48,40257.9,19.0,8736.61,748.0,4770.31,10,11,1,MORTGAGE,home_improvement,0
APP108352,37,44034.68,15.0,12923.92,559.0,8951.12,6,0,2,MORTGAGE,home_improvement,1
APP108353,50,55503.45,3.0,7459.83,586.0,3932.18,2,14,2,MORTGAGE,credit_card,1
APP108354,48,48553.7,34.0,8215.87,613.0,1792.5,1,2,2,RENT,credit_card,0
APP108355,69,47807.9,32.0,5016.56,850.0,8919.78,12,7,0,RENT,credit_card,0
APP108356,66,24455.83,29.0,4590.95,690.0,1639.2,7,21,1,OWN,debt_consolidation,1
APP108357,53,42071.33,25.0,29926.21,705.0,3801.15,1,3,1,OWN,credit_card,0
APP108358,54,17106.69,24.0,9669.57,,4829.57,5,20,2,RENT,business,1
APP108359,65,79305.98,15.0,10202.12,656.0,11653.08,0,25,2,MORTGAGE,car,1
APP108360,29,18010.63,27.0,6085.65,733.0,7802.41,3,29,1,RENT,home_improvement,1
APP108361,56,30539.62,39.0,11092.03,500.0,5947.63,1,19,1,OWN,business,1
APP108362,58,18780.28,10.0,4014.72,672.0,10347.25,13,26,1,RENT,other,0
APP108363,27,25208.0,,6221.44,,1946.13,5,14,1,RENT,car,0
APP108364,64,36560.15,4.0,4818.1,731.0,17395.68,2,27,4,MORTGAGE,debt_consolidation,1
APP108365,55,27878.78,36.0,21498.33,557.0,423.25,9,23,0,MORTGAGE,debt_consolidation,0
APP108366,38,64351.99,21.0,3673.36,563.0,15401.43,14,27,2,MORTGAGE,car,1
APP108367,44,40678.32,23.0,4877.9,568.0,2507.38,7,27,1,RENT,home_improvement,1
APP108368,44,28811.94,10.0,2897.04,691.0,6661.79,2,20,3,OWN,home_improvement,1
APP108369,66,33969.18,1.0,5802.2,692.0,15658.52,7,6,1,RENT,credit_card,1
APP108370,68,66826.18,32.0,7512.23,574.0,7698.31,9,1,2,RENT,debt_consolidation,1
APP108371,60,57207.22,34.0,17794.92,803.0,6620.56,12,9,1,MORTGAGE,debt_consolidation,0
APP108372,52,20549.97,13.0,8662.87,672.0,9828.7,2,8,1,MORTGAGE,debt_consolidation,1
APP108373,26,,30.0,7736.06,659.0,1504.25,8,28,0,RENT,home_improvement,0
APP108374,65,46045.94,22.0,11848.36,633.0,1696.03,0,1,0,MORTGAGE,home_improvement,1
APP108375,27,43333.59,25.0,7587.51,724.0,6106.36,7,16,2,MORTGAGE,debt_consolidation,1
APP108376,29,21478.53,6.0,42021.84,681.0,4196.11,0,29,0,MORTGAGE,credit_card,0
APP108377,24,52815.67,24.0,6942.37,801.0,3826.68,6,8,1,MORTGAGE,debt_consolidation,0
APP108378,67,23261.69,6.0,12685.65,552.0,13234.21,7,17,2,RENT,credit_card,1
APP108379,45,69697.06,8.0,16250.41,526.0,12347.2,14,4,3,MORTGAGE,credit_card,1
APP108380,32,47321.72,14.0,6823.8,590.0,2352.92,2,12,1,MORTGAGE,credit_card,1
APP108381,24,20620.43,,10929.53,694.0,7001.89,3,29,3,MORTGAGE,car,1
APP108382,41,27874.33,36.0,7328.26,615.0,1406.05,8,20,1,MORTGAGE,debt_consolidation,0
APP108383,56,27633.1,1.0,11665.75,751.0,1379.26,2,16,1,RENT,debt_consolidation,0
APP108384,69,39337.69,36.0,10514.96,618.0,2406.0,0,29,3,MORTGAGE,credit_card,1
APP108385,48,32794.35,6.0,9098.18,736.0,4710.85,7,25,2,MORTGAGE,car,0
APP108386,50,20481.05,34.0,4947.62,583.0,2914.79,3,8,0,MORTGAGE,business,1
APP108387,61,18085.58,13.0,30279.22,744.0,7051.33,10,19,1,MORTGAGE,credit_card,0
APP108388,65,47787.13,36.0,14070.55,759.0,4854.85,1,19,0,MORTGAGE,business,0
APP108389,34,41903.24,,3815.46,604.0,11983.32,0,13,1,OWN,home_improvement,1
APP108390,69,38283.29,19.0,7690.79,689.0,7604.62,3,5,1,MORTGAGE,car,0
APP108391,46,41579.64,5.0,3859.77,671.0,2141.32,12,25,0,RENT,credit_card,0
APP108392,66,26649.89,17.0,15634.71,691.0,10102.11,8,4,3,RENT,credit_card,1
APP108393,26,,22.0,9768.62,752.0,2466.21,4,10,3,RENT,car,1
APP108394,25,129217.56,39.0,9921.37,727.0,6830.65,8,7,1,MORTGAGE,credit_card,0
APP108395,64,65335.03,10.0,5970.46,691.0,3314.86,9,23,1,MORTGAGE,home_improvement,0
APP108396,53,31438.73,3.0,8189.94,703.0,14175.41,6,2,0,RENT,car,1
APP108397,29,27953.96,10.0,15871.98,548.0,8821.51,2,13,1,OWN,home_improvement,1
